ID;nest_name;municipaliy;location;coordX;coordY;tree_species;latitude;longitude;eu_dem_v11;swissALTI;nest_height_m;official_zip;official_municipality;official_locality;official_canton;official_country
610;St.Antoni Lehwil_20;St.Antoni;Lehwil;587839.5;186449.5;Qrob;46.82908;7.279255;718.27;707.49;NA;1713;St. Antoni;Horiemoos;Fribourg;Switzerland
611;Mamishaus_Dunti_20;Mamishaus;Dunti;594771.9;184226.4;Pabi;46.809173;7.370139;842.44;847.68;NA;3152;Mamishaus;Muttberghölzli;Bern;Switzerland
612;Alterswil_Stöck;Alterswil;Stöck;585578.8;180935.8;Pabi;46.779437;7.2498;782.33;772.58;NA;1717;St. Ursen;Stöck;Fribourg;Switzerland
613;Ferpicloz_L'Epine;Ferpicloz;L'epine;578487;177686.1;Fsyl;46.750013;7.157092;775.28;773.03;NA;1731;Ependes FR;L'Epine;Fribourg;Switzerland
614;Düdingen_Breitrain;Düdingen;Breitrain;577752.8;188140.7;Qrob;46.84403;7.146973;541.67;553.70;NA;3186;Düdingen;Wittenbach;Fribourg;Switzerland
615;Schmitten_Betlehem_20;Schmitten;Betlehem;583893.1;188957.2;Fsyl;46.851553;7.227443;658.36;644.46;NA;3185;Schmitten (FR);Gibel;Fribourg;Switzerland
616;Barbarêche _La Fenetta;Barberêche;La Fenetta;578481.3;189190.7;Psyl;46.8535;7.156474;548.55;549.92;23.2;1783;Barberêche;La Goletta;Fribourg;Switzerland
617;Giffers_Obertswil_20;Giffers;Obertswil;583347.4;179970.5;Pabi;46.770702;7.220617;771.15;770.50;NA;1734;Tentlingen;Röschiwilholz;Fribourg;Switzerland
618;Alterswil_Weiermattenmoos_20;Alterswil;Weiermattenmoos;588120.6;182562.6;Pabi;46.794121;7.283041;802.64;798.00;26.9;1715;Alterswil FR;Afterholz;Fribourg;Switzerland
619;Schwarzenburg_Schönenboden;Schwarzenburg;Schönenboden;593238.7;183450.4;Aalb;46.80218;7.350064;883.67;859.99;NA;3157;Milken;Herrenholz;Bern;Switzerland
620;Milken_Flüematte;Milken;Flüematte;592860.3;181015.8;Pabi;46.780276;7.345145;1044.37;1034.48;21.4;3158;Guggisberg;Schweighäusern;Bern;Switzerland
621;Zollhaus_Chnöwis;Zollhaus;Chnöwis;589797.9;173485.1;Pabi;46.712493;7.305213;1039.06;1030.69;25.1;1716;Schwarzsee;Schwand;Fribourg;Switzerland
622;Bonnefontaine_La Lisera;Bonnefontaine;La Lisera;581391.5;176180.2;Aalb;46.736554;7.195165;800.52;797.54;NA;1724;Bonnefontaine;La Lisera;Fribourg;Switzerland
623;Heitenried_Lettiswil;Heitenried;Lettiswil;589210.6;185500.7;Pabi;46.820569;7.297248;769.94;776.47;22;1714;Heitenried;Holzacher;Fribourg;Switzerland
624;Schmitten_Bunziwil_20;Schmitten;Bunziwil;586690.7;189407.2;Fsyl;46.855664;7.264112;628.04;636.56;21.1;3185;Schmitten (FR);Maiächerli;Fribourg;Switzerland
625;Bösingen_Riederberg_20;Bösingen;Riederberg;583045.6;192268;Pabi;46.881314;7.216208;569.05;562.05;NA;3178;Bösingen;Oberes Mülibergholz;Fribourg;Switzerland
626;Düdingen_Schüracher_20;Düdingen;Schüracher;582165.9;189612.2;Fsyl;46.857401;7.204771;634.08;625.25;22.7;3186;Düdingen;Chlempaholz;Fribourg;Switzerland
627;Düdingen_Fuchsenacher;Düdingen;Fuchsenacher;579926.8;189746.6;Fsyl;46.858546;7.175404;570.72;554.02;NA;3186;Düdingen;Lärist;Fribourg;Switzerland
628;Guggisberg_Steinachere_20;Guggisberg;Steinachere;591046.2;178977.7;Pabi;46.761919;7.32143;1031.40;1030.55;NA;3158;Guggisberg;Flöschackern;Bern;Switzerland
629;Le Mouret_Le Grabot_20;Le Mouret;Le Grabot;580520.8;177506.1;Qrob;46.748456;7.183717;732.91;732.92;12.4;1724;Le Mouret;Grâbo;Fribourg;Switzerland
630;St. Sylvester_Goleta_20;St. Sylvester;Goleta;582019.5;177913.3;Fsyl;46.752161;7.203313;744.20;734.03;32.6;1736;St. Silvester;Plännige;Fribourg;Switzerland
631;Brunisried_Berghölzli_20;Brünisried;Berghölzli;588300.4;177815.5;Pabi;46.751422;7.285518;935.01;934.15;NA;1719;Zumholz;Berghölzli;Fribourg;Switzerland
632;Zollhaus_Nussbaumerli;Zollhaus;Nussbaumerli;589794.5;172300.2;Pabi;46.701835;7.305196;957.72;954.29;NA;1716;Schwarzsee;Nussbaumerli;Fribourg;Switzerland
633;Heitenried_Schürgraben_20;Heitenried;Schürgraben;588257.5;188564.5;Psyl;46.848113;7.284678;694.78;701.91;NA;1714;Heitenried;Hubelholz;Fribourg;Switzerland
634;Bösingen_Grenchen_20;Bösingen;Grenchen;585488.4;193022.5;Qrob;46.888159;7.248231;574.56;580.47;NA;3178;Bösingen;Gertholz;Fribourg;Switzerland
635;Bösingen_Risau_20;Bösingen;Risau;582778.1;194591.8;Psyl;46.90221;7.212609;520.30;523.19;28.2;3179;Kriechenwil;Tannholz;Bern;Switzerland
636;Wahlern_Althaus_20;Wahlern;Althaus;593227.7;186997.3;Aalb;46.834084;7.349866;853.41;841.84;NA;3150;Schwarzenburg;Hohliebeholz;Bern;Switzerland
637;Tafers_Wierli;Tafers;Wierli;584787.3;186055;Aalb;46.825468;7.239265;722.13;713.32;27.0;1712;Tafers;Vorders Rohrholz;Fribourg;Switzerland
638;Lanzenhäusern_Buttnigen_20;Lanzenhäusern;Buttnigen;594927.3;187582.7;Aalb;46.839367;7.372138;732.27;719.99;NA;3148;Lanzenhäusern;Buchhubelrain;Bern;Switzerland
639;Wahlern_Neuhaus;Wahlern;Neuhaus;592973.1;187265.2;Pabi;46.836492;7.346525;825.94;816.64;38.3;3148;Lanzenhäusern;Winterhaldenholz;Bern;Switzerland
640;St. Ursen_Stockhölz_20;St. Ursen;Stockhölz;583912.4;181756;Aalb;46.786777;7.227952;770.02;754.23;NA;1717;St. Ursen;Stöckholz;Fribourg;Switzerland
641;Rechthalten_Weissenstein_20;Brünisried;Weissenstein;585777.6;179929.4;Pabi;46.770389;7.252435;907.18;918.23;NA;1718;Rechthalten;Tanneried;Fribourg;Switzerland
642;Brunisried_Wilersguet;Brunisried;Wilersguet;588618.1;179994;Aalb;46.771024;7.289621;849.38;854.43;NA;1715;Alterswil FR;Flue;Fribourg;Switzerland
643;Guggisberg_Underbalm_20;Guggisberg;Underbalm;592775.1;177653.2;Aalb;46.750026;7.344083;1077.60;1062.79;NA;3156;Riffenmatt;Allmendwald;Bern;Switzerland
644;Heitenried_Magdalenaholz;Heitenried;Magdalenaholz;589554.5;186828.3;Fsyl;46.832517;7.301724;753.97;752.32;NA;1714;Heitenried;Stockeraholz;Fribourg;Switzerland
645;Cordast_Buillardholz_20;Cordast;Buillardholz;578982;192106;Psyl;46.87974;7.162905;639.54;634.96;23.1;3212;Gurmels;Hagacher;Fribourg;Switzerland
646;Bösingen_Riederbergholz;Bösingen;Riederbergholz;584172.1;192783.4;Fsyl;46.885978;7.230968;600.74;599.01;26.8;3178;Bösingen;Riederbergholz;Fribourg;Switzerland
647;Mamishaus_Tännlenen;Mamishaus;Tännlenen;595375.4;184812;Pabi;46.814446;7.378039;799.24;796.73;NA;3152;Mamishaus;Tännlenenhölzli;Bern;Switzerland
648;Tafers_Brunnenberg_20;Tafers;Brunnenberg;584776.5;184488.2;Aalb;46.811374;7.239176;768.36;768.17;24.0;1712;Tafers;Brunnenbergholz;Fribourg;Switzerland
649;St.Ursen_Schwandholz;St.Ursen;Schwandholz;583007.3;181771.1;Aalb;46.786889;7.216098;719.93;718.84;27.1;1717;St. Ursen;Schwandholz;Fribourg;Switzerland
650;Plaffeien_Jostrüti_20;Plaffeien;Jostrüti;588543.4;175080;Pabi;46.72682;7.288767;907.78;905.76;28.1;1716;Plaffeien;Riedli;Fribourg;Switzerland
651;Kalchstätten_Kirchhalten_20;Kalchstätten;Kirchhalten;590822.6;180173.4;Pabi;46.772672;7.318479;1077.08;1086.73;18.8;3158;Guggisberg;Brandwald;Bern;Switzerland
652;Wahlern_Gänsemoos_20;Wahlern;Gänsemoos;593260.5;187129.3;Aalb;46.835273;7.350294;848.73;841.89;NA;3148;Lanzenhäusern;Hohliebeholz;Bern;Switzerland
653;Kalchstätten_Herrenmatt_20;Kalchstätten;Herrenmatt;589734.8;178748.2;Pabi;46.759836;7.30427;809.75;805.46;NA;3158;Guggisberg;Rain;Bern;Switzerland
654;Gurmels_Kleinbösingen_20;Gurmels;Kleinbösingen;582104.5;193137.8;Qrob;46.889113;7.203827;527.58;524.36;22.6;3213;Kleinbösingen;Houllerain;Fribourg;Switzerland
655;Heitenried_Schindelhus_20;Heitenried;Schindelhus;589813.1;184914.3;Fexc;46.815304;7.305156;765.96;746.44;24.7;1714;Heitenried;Pfänigrainholz;Fribourg;Switzerland
656;Alterswil_Baletswil_20;Alterswil;Baletswil;584991;181240.4;Qrob;46.782164;7.242094;789.66;791.50;14.0;1717;St. Ursen;Leimacher;Fribourg;Switzerland
657;Alterswil_Aeschlenberg_20;Alterswil;Aeschlenberg;586476.7;181990.4;Fsyl;46.788943;7.261527;747.47;750.72;26.9;1717;St. Ursen;Buechwald;Fribourg;Switzerland
658;Plasselb_Unter Tschüplere;Plasselb;Unter Tschüplere;586753.3;175755.2;Pabi;46.73286;7.265331;910.55;898.41;NA;1716;Oberschrot;Under Tschüplere;Fribourg;Switzerland
659;Düdingen_Looholz;Düdingen;Looholz;581266.6;186492.4;Psyl;46.829312;7.193107;683.10;676.26;NA;3186;Düdingen;Looholz;Fribourg;Switzerland
660;Bösingen_Gertholz_20;Bösingen;Gertholz;585726.3;193174.4;Qrob;46.88953;7.251347;574.94;563.91;24.2;3178;Bösingen;Dälacher;Fribourg;Switzerland
661;Flamatt_Chruezacher;Flamatt;Chruezacher;589400.5;193340.8;Fsyl;46.891096;7.299552;556.47;561.66;28.3;3184;Wünnewil;Brueggholz;Fribourg;Switzerland
662;Thorishaus_Oberried;Thorishaus;Oberried;594242.9;193288;Aalb;46.890681;7.363092;679.68;674.66;NA;3174;Thörishaus;Graferiedhölzli;Bern;Switzerland
663;Thörishaus_Winterhölzli;Thörishaus;Winterhölzli;593613.2;193623.4;Pabi;46.893692;7.354825;622.36;622.46;NA;3174;Thörishaus;Winterhölzli;Bern;Switzerland
664;Neuenegg_Forstmatt;Neuenegg;Forstmatt;589472.3;194623.3;Fsyl;46.902634;7.300465;572.00;572.90;NA;3176;Neuenegg;Forstmatt;Bern;Switzerland
665;Wünnewil_Nussbaumen_20;Wünnewil;Nussbaumen;587683.1;193104.9;Fsyl;46.888945;7.277024;542.97;529.66;NA;3184;Wünnewil;Nussbaumenholz;Fribourg;Switzerland
666;Wünnewil_Zenthus_20;Wünnewil;Zenthus;588108.2;193044.2;Fsyl;46.888406;7.282603;577.79;574.96;27.0;3184;Wünnewil;Bagewilholz;Fribourg;Switzerland
667;Kriesbaumen_äbnit;Kriesbaumen;Äbnit;592880.2;182133;Aalb;46.790325;7.345388;972.79;989.04;NA;3159;Riedstätt;Sattel;Bern;Switzerland
668;Tentlingen_Villarsel_20;Tentlingen;Villarsel;579545.8;179476.4;Pmen;46.766151;7.170869;692.16;679.69;NA;1723;Marly;Les Noutes;Fribourg;Switzerland
669;Bonnefontaine_Rüdigrabe;Bonnefontaine;Rüdigrabe;582390.5;176821;Pabi;46.742346;7.208211;799.62;793.94;23.2;1736;St. Silvester;Rüedigrabe;Fribourg;Switzerland
670;Freisenheit_Graben;Freisenheit;Graben;585293.4;190316;Qrob;46.863809;7.24576;612.39;613.73;NA;3185;Schmitten (FR);Rain;Fribourg;Switzerland
671;Uebestorf_Niedermettlen_20;Uebestorf;Niedermettlen;591409.8;190828.6;Fsyl;46.868528;7.325965;689.40;689.68;27.2;3182;Ueberstorf;Birchweid;Fribourg;Switzerland
672;Düdingen_Unter St. Wolfgangholz_20;Düdingen;Unter St. Wolfgangholz;580328.9;187030.7;Fsyl;46.834128;7.180794;630.83;617.89;27.8;3186;Düdingen;St. Wolfgang;Fribourg;Switzerland
673;La Roche_Les Rontes_20;La Roche;Les Rontes;576571.5;172067.6;Pabi;46.699407;7.132312;777.30;762.82;NA;1634;La Roche FR;Le Steckel;Fribourg;Switzerland
674;Uebestorf_Bode;Uebestorf;Bode;593309.8;189555.9;Ldec;46.857101;7.350905;667.91;656.34;NA;3182;Ueberstorf;Flühwald;Fribourg;Switzerland
675;Milken_Weizacker;Milken;Weizacker;596255.8;183102.5;Aalb;46.799074;7.389589;807.57;799.87;NA;3152;Mamishaus;Widengraben;Bern;Switzerland
676;Ursy_Au Cuard_20;Ursy;Au Cuard;552601.2;163980.4;Qrob;46.625385;6.81975;660.73;656.00;NA;1673;Rue;Au Cuard;Fribourg;Switzerland
677;Marly_Bois_des_Rittes_20;Marly;Bois;578900.6;181527.3;Fsyl;46.784579;7.162328;642.05;626.48;31.0;1723;Pierrafortscha;Le Claru;Fribourg;Switzerland
678;Düdingen_Ottisberg;Düdingen;Ottisberg;579547.1;189304.1;Qrob;46.854554;7.170444;563.20;544.95;30.2;3186;Düdingen;Saanerain;Fribourg;Switzerland
679;Kleingurmels_Chateaux;Kleingurmels;Chateaux;579949;191157.9;Qrob;46.871241;7.175633;557.60;556.00;NA;1783;Barberêche;Pré du Château;Fribourg;Switzerland
680;Barbareche_Bois de Chasse;Barberêche;Bois De Chasse;577362.3;189100.8;Ldec;46.852654;7.141807;623.37;615.42;NA;1783;Barberêche;Bois de la Chasse;Fribourg;Switzerland
681;Kleingurmels_Gros Bruel;Kleingurmels;Gros Bruel;580663.9;191537.9;Fsyl;46.874681;7.184992;541.20;548.44;NA;1783;Barberêche;Gros Bruel;Fribourg;Switzerland
682;Ueberstorf_Ufem_Burst_20;Ueberstorf;Ufem;592631.9;190686.1;Pstr;46.86726;7.341996;726.69;710.47;NA;3182;Ueberstorf;Zubacker;Fribourg;Switzerland
683;St. Sylvester_Metzgera;St. Sylvester;Metzgera;583748.1;177255.5;Fsyl;46.746289;7.22596;816.29;783.94;29.6;1736;St. Silvester;Tscherlawald;Fribourg;Switzerland
684;Elisried_Fuhren;Elisried;Fuhren;594547.1;185887.5;Aalb;46.824114;7.367174;794.01;770.66;NA;3152;Mamishaus;Unterholz;Bern;Switzerland
685;Scwarzenburg_Chilchermatt_20;Schwarzenburg;Chilchermatt;593434.6;184379.6;Aalb;46.81054;7.352617;822.82;823.34;NA;3150;Schwarzenburg;Stiersackerhölzli;Bern;Switzerland
686;Milken_Trombyfang;Milken;Trombyfang;592817.8;182649.6;Aalb;46.794971;7.344563;887.55;870.04;31.6;3159;Riedstätt;Tannenhölzli;Bern;Switzerland
687;Heitenried_Oberwinterlingen;Heitenried;Oberwinterlingen;588327.8;185491;Qrob;46.820467;7.285679;780.37;780.53;18.1;1713;St. Antoni;Oberwinterlingen;Fribourg;Switzerland
688;Guggisberg_Laubbachgraben_20;Guggisberg;Laubbachgraben;590687.5;177956.6;Pabi;46.75273;7.316756;874.31;868.06;NA;3158;Guggisberg;Breitenried;Bern;Switzerland
689;Uebestorf_Mischlere_20;Uebestorf;Mischlere;589525.1;189084.1;Pabi;46.852808;7.301286;694.04;682.79;NA;3182;Ueberstorf;Hofmatt;Fribourg;Switzerland
690;Uebestorf_Hargart;Uebestorf;Hargart;591428.4;189638.9;Qrob;46.857826;7.326231;783.84;788.95;NA;3183;Albligen;Hargart;Bern;Switzerland
691;Guggisberg_gummeli;Guggisberg;Gummeli;591150.6;179154.6;Fsyl;46.763513;7.322794;1051.15;1038.02;17.0;3158;Guggisberg;Bodenacker;Bern;Switzerland
692;St. Antoni_Weissenbach_20;St. Antoni;Weissenbach;585507.3;185054.2;Pabi;46.816482;7.248732;721.96;703.16;34.9;1713;St. Antoni;Waldholz;Fribourg;Switzerland
693;Ependes_Ependes_20;Ependes;Ependes;577877.1;178692.6;Pabi;46.759046;7.149062;705.97;693.31;30.9;1731;Ependes FR;Bois du Riau;Fribourg;Switzerland
694;Uebestorf_Mischlere_W;Uebestorf;Mischlere;589393.7;189038.9;Pabi;46.852399;7.299564;716.09;699.20;NA;3182;Ueberstorf;Hofmatt;Fribourg;Switzerland
695;St. Antoni_Dürrenboden;St. Antoni;Dürrenboden;589532.4;184302;Apseu;46.809791;7.301493;759.30;763.74;NA;1714;Heitenried;Dürrenboden;Fribourg;Switzerland
696;Cordast_Petit Vivy;Cordast;Petit Vivy;579802.2;190812.3;Fsyl;46.868128;7.173722;541.10;553.02;NA;1783;Barberêche;Graben;Fribourg;Switzerland
697;Zumholz_Brand_20;Zumholz;Brand;588594.5;178894.3;Fexc;46.761131;7.28934;845.94;846.20;NA;1719;Zumholz;Brand;Fribourg;Switzerland
698;Niederwil_Fuchsloch_20;Niederwil;Fuchsloch;732248.7;254708.6;Apseu;47.429885;9.191637;605.57;598.69;24.3;9203;Niederwil SG;Glattburg;St. Gallen;Switzerland
699;Stein am Rhein_Kaltenbach;Stein am Rhein;Kaltenbach;704152.7;279079.3;Pabi;47.654081;8.825009;480.38;472.80;NA;8259;Etzwilen;Sängiraa;Thurgau;Switzerland
701;Alterswil_Wolgiswil_20;Alterswil;Wolgiswil_20;584628.5;182458.5;Psyl;46.793113;7.237305;737.40;730.62;NA;1715;Alterswil FR;Dälhölzli;Fribourg;Switzerland
702;Rueggisberg_Hinterfultigen_20;Rueggisberg;Hinterfultigen;598031.4;187639.2;Aalb;46.839891;7.412827;811.87;781.79;29.9;3089;Hinterfultigen;In der Kühweid;Bern;Switzerland
703;Rueggisberg_Schwanden;Rueggisberg;Schwanden;597583.5;184645.7;Qrob;46.812962;7.406973;841.50;843.65;NA;3155;Helgisried-Rohrbach;Schwanden;Bern;Switzerland
704;Rechthalten_Gäu;Rechthalten;Gäu;586347.7;179190.9;Aalb;46.763758;7.259922;920.11;920.44;NA;1718;Rechthalten;Gäu;Fribourg;Switzerland
705;Schwarzenburg_Chilchermatt Galtern;Schwarzenburg;Chilchermatt Galtern;593485.2;184160.9;Pabi;46.808573;7.353283;873.04;875.99;NA;3150;Schwarzenburg;Stiersackerhölzli;Bern;Switzerland
706;Schwarzenburg_Waldgasse_20;Schwarzenburg;Waldgasse;591610.4;184084;Aalb;46.80786;7.328722;844.77;845.54;36.8;3150;Schwarzenburg;Lismerenhölzli;Bern;Switzerland
707;Bösingen_Risau new;Bösingen;Risau;582947.1;194494.4;Fsyl;46.901338;7.214831;507.41;495.42;NA;3179;Kriechenwil;Bollholz;Bern;Switzerland
708;Uebestorf_Summerau_20;Uebestorf;Summerau;591669.3;188884.3;Psyl;46.851041;7.329405;768.23;762.08;NA;3183;Albligen;Summerauhöltli;Bern;Switzerland
709;Uebestorf_Guldifeld_20;Uebestorf;Guldifeld;590963.5;191690.5;Qrob;46.876274;7.320094;657.15;648.40;19.2;3182;Ueberstorf;Bergli;Fribourg;Switzerland
710;Alterswil_Wolperswil_20;Alterswil;Wolperswil;585590.4;181610.6;Pabi;46.785507;7.24993;740.15;730.01;NA;1717;St. Ursen;Wolperwil;Fribourg;Switzerland
711;Alterswil_Wengliswil_20;Alterswil;Wengliswil;588085;181229.9;Qrob;46.782132;7.282609;842.13;847.15;NA;1715;Alterswil FR;Chleeholz;Fribourg;Switzerland
712;Massonens_Neirigue;Massonens;Neirigue;562733.4;170318;Fsyl;46.683037;6.951527;776.22;762.86;NA;1686;La Neirigue;Le Viaugeou;Fribourg;Switzerland
713;Meikirch_Weissenstein;Meikirch;Weissenstein;595528.3;205868.7;Pabi;47.003857;7.379832;630.12;626.93;NA;3045;Meikirch;Obers Eichhölzli;Bern;Switzerland
714;Schmitten_Lehm;Schmitten;Lehm;586341.7;189246.2;Pabi;46.854208;7.259541;651.56;635.36;NA;3185;Schmitten (FR);Lehm;Fribourg;Switzerland
715;Czech_Republic;Czech;Republic;1261923.1;513384;Fexc;49.42152;16.573282;357.69;NA;NA;CZ67921;Boritov CZ;NA;NA;Czech Republic
716;Düdingen_Brugeraholz;Düdingen;Brugeraholz;582279.1;188632.1;Psyl;46.848588;7.206294;702.75;675.95;NA;3186;Düdingen;Brugeraholz;Fribourg;Switzerland
717;Alterswil_Rüti_20;Alterswil;Rüti;586837.2;180566.6;Pabi;46.776142;7.266289;818.33;802.56;35.1;1718;Rechthalten;Steinbrunnenholz;Fribourg;Switzerland
718;Bourguillon_Gottéron_20;Bourguillon;Gottéron;579857.4;183443.6;Tpla;46.801847;7.174773;635.49;655.87;NA;1722;Bourguillon;Chemin de la Fenettaz;Fribourg;Switzerland
719;Huttwil_Bühl;Huttwil;Bühl;630165;216097.5;Aalb;47.095196;7.835949;739.10;740.46;24.6;4953;Schwarzenbach (Huttwil);Gummechnubel;Bern;Switzerland
720;Le Mouret_Sur la Fin;Le Mouret;Sur La Fin;580592.9;176812.8;Qrob;46.742222;7.18469;756.88;754.65;NA;1724;Le Mouret;La Waebera;Fribourg;Switzerland
721;Neuenegg_Freiburghaus;Neuenegg;Freiburghaus;587877.6;194312;Fsyl;46.899806;7.279544;557.92;558.74;NA;3176;Neuenegg;Ischlag;Bern;Switzerland
722;Riedstätt_Mittlisried_20;Riedstätt;Mittlisried;590925.7;180845.2;Aalb;46.778717;7.319816;1020.21;1005.57;26.6;3159;Riedstätt;Bützerenwald;Bern;Switzerland
723;France_Jujurieux_20;France;Jujurieux;441861;101115.3;Catl (Cedrus atlantica);46.043011;5.395632;296.81;NA;NA;F01640;Jujurieux F;Senèche;Ain;France
724;Alterswil_Mediwil_20;Alterswil;Mediwil;585634.8;182145.8;Pabi;46.790322;7.250495;722.44;727.91;NA;1717;St. Ursen;Stegmattholz;Fribourg;Switzerland
725;Thörishaus_Grabe;Thörishaus;Grabe;594963.5;192903.4;Aalb;46.887227;7.372552;676.93;655.24;NA;3145;Niederscherli;Bifitwald;Bern;Switzerland
726;St. Antoni_Menzishus_20;St. Antoni;Menzishus;586481.1;187107.5;Pabi;46.834973;7.261432;662.73;656.18;NA;1713;St. Antoni;Tuftmattli;Fribourg;Switzerland
727;Uebestorf_Chürschi_20;Uebestorf;Chürschi;589587.8;188671.8;Aalb;46.8491;7.302118;769.40;755.84;NA;1714;Heitenried;Grossholz;Fribourg;Switzerland
728;Marly_Copy;Marly;Copy;577917.3;179793.5;Fsyl;46.768951;7.149534;654.13;651.42;NA;1723;Marly;Bois de Vuisserens;Fribourg;Switzerland
729;Marly_Les_Fontanettes_20;Marly;Copy;578503.5;179938.3;Fsyl;46.770273;7.157203;658.80;654.58;NA;1723;Marly;Vers Biolley;Fribourg;Switzerland
730;Thörishaus_Risele;Thörishaus;Risele;594051.5;192998.2;Aalb;46.888073;7.360584;633.85;622.08;NA;3174;Thörishaus;Graferiedhölzli;Bern;Switzerland
731;Ueberstorf_Salzmatt;Ueberstorf;Salzmatt;591352.2;188663.6;Pabi;46.849052;7.325251;724.97;717.63;NA;3183;Albligen;Götschmesriedrain;Bern;Switzerland
732;Ueberstorf_Breiteli;Ueberstorf;Breiteli;589733.2;190270.9;Fsyl;46.863487;7.303988;657.32;665.19;NA;3182;Ueberstorf;Chrüzhubel;Fribourg;Switzerland
733;Alterswil_Zumholz;Alterswil;Zumholz;585989.8;183766.9;Aalb;46.804912;7.255095;758.14;745.72;NA;1715;Alterswil FR;Spittelholz;Fribourg;Switzerland
734;Düdingen_Obere_stwolfgangholz;Düdingen;Obere_stwolfgangholz;580752.4;186286.7;Psyl;46.827447;7.186376;677.44;672.06;NA;3186;Düdingen;St. Wolfgang;Fribourg;Switzerland
735;Ueberstorf_lenglod_21;Ueberstorf;lenglod_21;592455.2;192169.6;Fsyl;46.880603;7.339654;671.07;664.07;NA;3182;Ueberstorf;Buchholz;Fribourg;Switzerland
736;Schmitten_Ettelberg_21;Schmitten;Ettelberg_21;586799;188827.2;Fsyl;46.850448;7.265549;688.33;675.43;NA;3185;Schmitten (FR);Bunziwilholz;Fribourg;Switzerland
737;Ueberstorf_Oberholzwald_21;Ueberstorf;Oberholzwald_21;592686.9;189635.6;Fsyl;46.857811;7.342735;779.54;755.99;NA;3182;Ueberstorf;Oberholzwald;Fribourg;Switzerland
738;Ueberstorf_Rüti;Ueberstorf;Rüti;591229.3;188774.4;Qrob;46.850047;7.323638;731.66;733.43;NA;3183;Albligen;Riedere;Bern;Switzerland
739;Tafers_Brunnenbergrain_21;Tafers;Brunnenbergrain_21;583646.1;184481.5;Aalb;46.811287;7.224366;755.17;734.07;NA;1712;Tafers;Oberholz;Fribourg;Switzerland
740;Mamishaus_Vordermutten;Mamishaus;Vordermutten;595299.8;184028.2;Qrob;46.807395;7.377057;804.81;800.38;NA;3152;Mamishaus;Aspen;Bern;Switzerland
741;Alterswil_Breita;Alterswil;Breita;585474;182740.5;Fsyl;46.795668;7.248371;745.63;744.27;NA;1715;Alterswil FR;Beniwil;Fribourg;Switzerland
742;Wunnewil_Golf_21;Wunnewil;Golf_21;589159.8;191616.9;Fsyl;46.875585;7.296435;594.04;581.65;NA;3184;Wünnewil;Golfplatz;Fribourg;Switzerland
743;Pensier_La_Gravière;Pensier;La_Gravière;577220.8;188634.5;Fsyl;46.848455;7.139974;583.67;575.90;25.9;1783;Barberêche;Bois de la Crausa;Fribourg;Switzerland
744;Alterswil_Schwenihubel;Alterswil;Schwenihubel;589567.5;183528.5;Qrob;46.802834;7.30197;832.41;844.60;NA;1714;Heitenried;Schweni;Fribourg;Switzerland
745;Heitenried_Schindelhus_21;Heitenried;Schindelhus_21;589797.9;184887.4;Pabi;46.815061;7.304958;767.52;751.54;22.8;1714;Heitenried;Pfänigrainholz;Fribourg;Switzerland
746;Bösingen_gertholz_21;Bösingen;gertholz_21;585433.9;193336.2;Psyl;46.890979;7.247506;579.50;570.06;26.2;3178;Bösingen;Bergholz;Fribourg;Switzerland
747;Schwarzenburg_Stöcken_21;Schwarzenburg;Stöcken_21;592950.8;183198.1;Aalb;46.799907;7.346296;845.98;831.98;32.8;3150;Schwarzenburg;Herrenholz;Bern;Switzerland
748;Schwarzenburg_Herrenholz_21;Schwarzenburg;Herrenholz_21;593369;183626.9;Aalb;46.803769;7.351768;869.72;873.70;NA;3157;Milken;Herrenholz;Bern;Switzerland
749;Milken_Weizacker_21;Milken;Weizacker_21;596106.1;183169.1;Aalb;46.799673;7.387628;799.12;797.04;NA;3152;Mamishaus;Widengraben;Bern;Switzerland
750;Le_Mouret_Le Grâbo_21;Le;Mouret_Le Grâbo_21;580406.1;177472.3;Fexc;46.748149;7.182217;740.47;736.77;18.3;1724;Le Mouret;Intre-Chè;Fribourg;Switzerland
751;St.Antoni_Schrick;St.Antoni;Schrick;586110;185505.3;Fsyl;46.820553;7.256616;695.19;700.09;NA;1713;St. Antoni;Riedholz;Fribourg;Switzerland
752;Ueberstorf_Guldifeld_21;Ueberstorf;Guldifeld_21;591674.1;192037.9;Fsyl;46.879408;7.32941;704.55;704.98;NA;3182;Ueberstorf;Grossacker;Fribourg;Switzerland
753;Ueberstorf_Hangried;Ueberstorf;Hangried;593273.9;191216.5;Fsyl;46.872039;7.350408;662.38;648.68;NA;3182;Ueberstorf;Hangried;Fribourg;Switzerland
754;Aeckenmatt_Mühle_21;Aeckenmatt;Mühle_21;594105.7;189077.1;Aalb;46.852801;7.361348;707.00;699.38;NA;3148;Lanzenhäusern;Fuhrmattholz;Bern;Switzerland
755;St.Sylvester_Unterbuech_21;St.Sylvester;Unterbuech_21;581939.2;178150.7;Fsyl;46.754295;7.202254;723.13;721.03;NA;1736;St. Silvester;Buechflüe;Fribourg;Switzerland
756;Neuenegg_Chropfhölzli;Neuenegg;Chropfhölzli;588217.6;193568.9;Fsyl;46.893128;7.284025;558.47;546.90;NA;3176;Neuenegg;Chropfhölzli;Bern;Switzerland
